2025-09-30 21:23:12,282 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20250930_212312_277 ===
2025-09-30 21:23:12,290 |     INFO |            remap_pdf:  82 | Starting PDF remapping with 1 mappings in overlay mode
2025-09-30 21:23:12,291 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20250930_212312_277/input.pdf (120162 bytes)
2025-09-30 21:23:12,291 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-09-30 21:23:12,291 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-09-30 21:23:12,291 |     INFO |         log_mappings:  83 |   '2.68/4' → '4.11/4'
2025-09-30 21:23:12,291 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-09-30 21:23:12,292 |     INFO |         log_mappings:  83 |   '2.68/4' → '4.11/4'
2025-09-30 21:23:12,313 |     INFO | log_pattern_building:  99 | Building regex pattern for 1 words (ignore_case=True)
2025-09-30 21:23:12,314 |    DEBUG | log_pattern_building: 100 | Words to match: ['2.68/4']
2025-09-30 21:23:12,314 |    DEBUG | log_pattern_building: 101 | Compiled pattern: 2\.68/4
2025-09-30 21:23:12,323 |     INFO | _apply_overlay_mode_mapping: 302 | Processing page 1 with 468 operations
2025-09-30 21:23:12,324 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Ashish Raj Shekhar'
2025-09-30 21:23:12,324 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Arrah, Bihar, India 802301'
2025-09-30 21:23:12,324 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'j'
2025-09-30 21:23:12,324 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'shekharashishraj@gmail.com'
2025-09-30 21:23:12,324 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'j'
2025-09-30 21:23:12,324 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '+91-9534287970'
2025-09-30 21:23:12,324 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Education'
2025-09-30 21:23:12,324 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Manipal University Jaipur'
2025-09-30 21:23:12,324 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Rajasthan, India'
2025-09-30 21:23:12,325 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Bachelor of Technology in Computer Science August 2020-July 2022'
2025-09-30 21:23:12,325 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'ffi'
2025-09-30 21:23:12,325 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'CGPA: 8.5/10'
2025-09-30 21:23:12,325 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Manipal Institute of Technology (ICAS)'
2025-09-30 21:23:12,325 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Karnataka, India'
2025-09-30 21:23:12,325 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Bachelor of Technology in Computer Science; Twinning Program August 2018-May 2020'
